cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
304,352,7168,2304,3,0,30.2811,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,383.96,738.82,0.0
304,360,512,7168,8,0,22.3297,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,118.34,296.43,0.0
304,360,576,7168,8,0,22.309,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,133.25,319.33,0.0
304,360,1280,4096,18,0,16.4792,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,229.07,463.56,0.0
304,360,1536,7168,18,0,27.0249,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,293.33,543.81,0.0
304,360,1792,6144,18,0,24.5952,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,322.31,590.04,0.0
304,360,2112,7168,18,0,30.43,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,358.2,632.27,0.0
304,360,2304,4096,18,0,20.3898,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,333.24,616.52,0.0
304,360,3072,1536,18,0,10.7891,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,314.89,693.61,0.0
304,360,3584,6144,18,0,45.2885,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,350.08,592.04,0.0
304,360,4096,512,18,0,8.3375,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,181.1,627.36,0.0
304,360,4096,1024,18,0,12.8687,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,234.67,583.75,0.0
304,360,4096,2048,18,0,18.9761,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,318.28,636.33,0.0
304,360,4608,7168,18,0,57.6728,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,412.36,674.99,0.0
304,360,6144,1536,18,0,18.4432,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,368.42,781.53,0.0
304,360,6144,3072,18,0,31.2904,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,434.3,779.92,0.0
304,360,7168,256,16,0,8.3186,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,158.83,852.08,0.0
304,360,7168,2048,18,0,29.5567,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,357.61,696.23,0.0
304,360,7168,2304,3,0,30.5047,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,389.8,737.77,0.0
304,368,512,7168,8,0,18.3196,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,147.44,364.89,0.0
304,368,576,7168,8,0,18.4155,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,165.01,390.46,0.0
304,368,1280,4096,18,0,16.6622,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,231.59,461.66,0.0
304,368,1536,7168,18,0,27.4439,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,295.27,538.49,0.0
304,368,1792,6144,18,0,25.6675,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,315.71,568.42,0.0
304,368,2112,7168,18,0,30.623,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,363.85,631.26,0.0
304,368,2304,4096,18,0,20.7115,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,335.36,610.3,0.0
304,368,3072,1536,18,0,10.8636,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,319.68,694.51,0.0
304,368,3584,6144,18,0,45.1835,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,358.69,595.77,0.0
304,368,4096,512,18,0,8.3572,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,184.69,634.21,0.0
304,368,4096,1024,2,0,13.1539,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,234.68,576.7,0.0
304,368,4096,2048,18,0,19.1576,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,322.27,634.57,0.0
304,368,4608,7168,18,0,56.0357,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,433.83,697.05,0.0
304,368,6144,1536,18,0,18.5763,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,373.9,781.88,0.0
304,368,6144,3072,18,0,31.4675,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,441.46,779.43,0.0
304,368,7168,256,16,0,8.3626,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,161.5,861.56,0.0
304,368,7168,2048,18,0,29.821,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,362.31,694.46,0.0
304,368,7168,2304,3,0,30.5501,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,397.87,741.03,0.0
304,376,512,7168,8,0,22.1136,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,124.8,305.25,0.0
304,376,576,7168,8,0,22.2199,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,139.73,326.6,0.0
304,376,1280,4096,18,0,16.8427,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,234.09,459.87,0.0
304,376,1536,7168,18,0,27.3341,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,302.9,543.65,0.0
304,376,1792,6144,18,0,24.9441,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,331.92,588.03,0.0
304,376,2112,7168,18,0,31.0332,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,366.85,625.85,0.0
304,376,2304,4096,18,0,20.8709,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,340.03,608.98,0.0
304,376,3072,1536,18,0,11.8198,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,300.21,643.52,0.0
304,376,3584,6144,18,0,44.0068,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,376.29,614.12,0.0
304,376,4096,512,18,0,8.3231,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,189.48,645.17,0.0
304,376,4096,1024,18,0,13.0253,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,242.15,588.05,0.0
304,376,4096,2048,18,0,19.1731,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,329.01,638.33,0.0
304,376,4608,7168,18,0,56.7025,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,438.05,691.16,0.0
304,376,6144,1536,18,0,18.6751,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,380.01,783.66,0.0
304,376,6144,3072,18,0,31.2844,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,453.69,787.92,0.0
304,376,7168,256,16,0,8.3665,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,164.93,875.11,0.0
304,376,7168,2048,18,0,29.755,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,371.01,700.4,0.0
304,376,7168,2304,3,0,30.7455,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,403.94,740.65,0.0
304,384,512,7168,8,0,18.246,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,154.48,373.55,0.0
304,384,576,7168,8,0,18.2398,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,173.84,401.52,0.0
304,384,1280,4096,18,0,16.1674,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,249.05,482.38,0.0
304,384,1536,7168,18,0,26.2422,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,322.22,569.4,0.0
304,384,1792,6144,18,0,24.1506,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,350.12,610.57,0.0
304,384,2112,7168,18,0,29.1548,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,398.79,669.3,0.0
304,384,2304,4096,18,0,19.4785,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,372.09,656.08,0.0
304,384,3072,1536,18,0,10.7138,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,338.24,715.69,0.0
304,384,3584,6144,18,0,43.7323,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,386.7,620.41,0.0
304,384,4096,512,18,0,8.3771,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,192.26,649.33,0.0
304,384,4096,1024,18,0,13.0931,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,246.02,590.64,0.0
304,384,4096,2048,18,0,18.7561,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,343.49,656.89,0.0
304,384,4608,7168,18,0,53.9466,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,470.23,728.9,0.0
304,384,6144,1536,18,0,18.3886,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,394.14,801.89,0.0
304,384,6144,3072,18,0,30.0478,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,482.42,824.44,0.0
304,384,7168,256,16,0,8.2429,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,170.97,902.39,0.0
304,384,7168,2048,18,0,28.6934,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,392.92,730.88,0.0
304,384,7168,2304,0,0,29.0572,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,436.5,788.27,0.0
304,392,512,7168,8,0,22.3486,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,128.75,307.91,0.0
304,392,576,7168,8,0,22.3615,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,144.76,330.49,0.0
304,392,1280,4096,18,0,15.7897,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,260.32,497.29,0.0
304,392,1536,7168,18,0,27.2344,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,316.95,551.66,0.0
304,392,1792,6144,18,0,25.6032,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,337.14,578.97,0.0
304,392,2112,7168,18,0,31.3417,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,378.69,625.51,0.0
304,392,2304,4096,18,0,20.8835,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,354.29,615.28,0.0
304,392,3072,1536,3,0,14.6253,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,252.94,528.48,0.0
304,392,3584,6144,18,0,45.9179,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,375.97,593.2,0.0
304,392,4096,512,18,0,8.853,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,185.72,622.29,0.0
304,392,4096,1024,18,0,12.652,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,259.91,617.05,0.0
304,392,4096,2048,18,0,19.4,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,339.0,639.31,0.0
304,392,4608,7168,18,0,59.1568,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,437.75,666.92,0.0
304,392,6144,1536,3,0,23.2415,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,318.34,639.21,0.0
304,392,6144,3072,3,0,42.8396,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,345.42,581.13,0.0
304,392,7168,256,16,0,8.643,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,166.45,874.13,0.0
304,392,7168,2048,18,0,29.7329,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,387.09,709.74,0.0
304,392,7168,2304,18,0,31.7272,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,408.1,726.13,0.0
304,400,512,7168,8,0,18.4954,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,158.74,375.6,0.0
304,400,576,7168,8,0,18.5661,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,177.91,401.63,0.0
304,400,1280,4096,18,0,16.0486,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,261.35,492.58,0.0
304,400,1536,7168,18,0,27.7874,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,316.98,543.63,0.0
304,400,1792,6144,18,0,25.6292,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,343.67,581.42,0.0
304,400,2112,7168,18,0,31.9331,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,379.26,616.78,0.0
304,400,2304,4096,18,0,20.9811,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,359.84,615.73,0.0
304,400,3072,1536,3,0,14.5864,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,258.79,534.1,0.0
304,400,3584,6144,18,0,47.4584,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,371.19,576.19,0.0
304,400,4096,512,18,0,8.9081,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,188.34,626.26,0.0
304,400,4096,1024,18,0,12.9735,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,258.64,607.45,0.0
304,400,4096,2048,18,0,19.4892,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,344.34,640.59,0.0
304,400,4608,7168,18,0,59.883,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,441.26,661.02,0.0
304,400,6144,1536,3,0,23.5347,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,320.79,635.95,0.0
304,400,6144,3072,18,0,40.9384,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,368.83,611.12,0.0
304,400,7168,256,16,0,8.7445,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,167.88,877.33,0.0
304,400,7168,2048,18,0,30.2028,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,388.84,703.04,0.0
304,400,7168,2304,18,0,31.8621,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,414.66,727.23,0.0
304,408,512,7168,8,0,22.7305,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,131.75,308.5,0.0
304,408,576,7168,8,0,22.6395,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,148.81,332.31,0.0
304,408,1280,4096,18,0,16.3004,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,262.46,488.24,0.0
304,408,1536,7168,18,0,27.8749,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,322.3,544.86,0.0
304,408,1792,6144,18,0,25.9889,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,345.69,576.36,0.0
304,408,2112,7168,18,0,31.8941,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,387.32,620.39,0.0
304,408,2304,4096,18,0,21.2749,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,361.96,610.5,0.0
304,408,3072,1536,18,0,14.6675,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,262.51,535.34,0.0
304,408,3584,6144,18,0,45.429,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,395.53,604.27,0.0
304,408,4096,512,17,0,8.8559,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,193.24,637.81,0.0
304,408,4096,1024,18,0,12.9924,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,263.43,612.24,0.0
304,408,4096,2048,18,0,19.6635,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,348.11,639.08,0.0
304,408,4608,7168,18,0,59.5185,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,452.84,667.27,0.0
304,408,6144,1536,3,0,23.6338,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,325.84,637.96,0.0
304,408,6144,3072,18,0,41.4842,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,371.26,606.04,0.0
304,408,7168,256,16,0,8.7601,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,170.93,889.09,0.0
304,408,7168,2048,18,0,29.8629,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,401.13,715.43,0.0
304,408,7168,2304,3,0,31.7904,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,423.91,733.06,0.0
304,416,512,7168,8,0,18.4277,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,165.7,384.09,0.0
304,416,576,7168,8,0,18.6385,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,184.3,407.22,0.0
304,416,1280,4096,18,0,16.3276,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,267.16,490.69,0.0
304,416,1536,7168,18,0,27.3007,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,335.54,559.32,0.0
304,416,1792,6144,18,0,26.0698,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,351.38,577.56,0.0
304,416,2112,7168,18,0,31.8689,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,395.23,623.74,0.0
304,416,2304,4096,18,0,21.4857,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,365.44,607.76,0.0
304,416,3072,1536,18,0,14.6967,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,267.13,538.45,0.0
304,416,3584,6144,18,0,45.6979,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,400.91,603.04,0.0
304,416,4096,512,13,0,8.774,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,198.86,651.7,0.0
304,416,4096,1024,3,0,12.9596,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,269.27,619.48,0.0
304,416,4096,2048,18,0,19.6098,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,355.91,645.01,0.0
304,416,4608,7168,18,0,61.107,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,449.72,652.07,0.0
304,416,6144,1536,3,0,23.6197,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,332.42,643.02,0.0
304,416,6144,3072,18,0,41.3204,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,380.04,611.42,0.0
304,416,7168,256,16,0,8.8539,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,172.44,892.86,0.0
304,416,7168,2048,18,0,29.9624,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,407.64,717.43,0.0
